93648,-0.005,-0.060,1.003,-0.244,-0.488,-0.122
93672,-0.003,-0.059,1.000,-0.061,-0.610,-0.122
93696,-0.008,-0.060,1.001,0.000,-0.488,-0.061
93720,-0.006,-0.060,1.002,-0.122,-0.671,0.061
93744,-0.006,-0.060,1.003,-0.122,-0.427,-0.183
93768,-0.004,-0.060,0.999,0.122,-0.549,-0.122
93792,-0.004,-0.058,1.002,-0.061,-0.549,0.000
93816,-0.004,-0.060,1.004,-0.061,-0.488,0.000
93840,-0.006,-0.062,1.001,-0.183,-0.549,-0.183
93864,-0.005,-0.062,1.001,-0.061,-0.549,-0.122
93888,-0.004,-0.058,1.003,0.000,-0.610,-0.183
93912,-0.005,-0.058,1.000,-0.244,-0.488,-0.244
93936,-0.003,-0.060,1.004,-0.244,-0.549,-0.122
93960,-0.006,-0.060,1.001,-0.183,-0.610,-0.061
93984,-0.006,-0.061,1.003,0.000,-0.549,-0.122
94008,-0.005,-0.061,1.001,-0.183,-0.549,-0.061
94032,-0.006,-0.058,1.002,-0.122,-0.610,-0.122
94056,-0.003,-0.059,1.000,-0.122,-0.671,-0.061
94080,-0.007,-0.059,1.000,-0.122,-0.488,-0.244
94104,-0.003,-0.059,1.002,-0.244,-0.488,-0.061
94128,-0.004,-0.061,1.001,-0.244,-0.671,-0.061
94152,-0.004,-0.062,1.002,-0.122,-0.549,-0.122
94176,-0.005,-0.062,1.002,-0.183,-0.610,-0.122
94200,-0.004,-0.062,1.002,-0.061,-0.610,-0.061
94224,-0.005,-0.060,1.002,-0.122,-0.549,-0.122
94248,-0.006,-0.059,1.001,-0.061,-0.610,-0.183
94272,-0.006,-0.061,1.001,-0.061,-0.610,0.000
94296,-0.005,-0.061,1.001,-0.061,-0.732,-0.122
94320,-0.004,-0.059,1.002,-0.183,-0.488,-0.183
94344,-0.007,-0.060,1.001,-0.061,-0.549,0.000
94368,-0.005,-0.061,1.003,-0.244,-0.610,0.000
94392,-0.003,-0.061,1.003,-0.061,-0.549,-0.061
94416,-0.006,-0.060,1.000,-0.061,-0.488,-0.122
94440,-0.005,-0.058,1.003,-0.061,-0.549,-0.183
94464,-0.006,-0.060,1.003,-0.183,-0.549,-0.122
94488,-0.006,-0.060,1.001,-0.183,-0.610,-0.183
94512,-0.005,-0.060,1.001,-0.061,-0.610,-0.061
94536,-0.004,-0.059,1.002,0.000,-0.610,-0.122
94560,-0.007,-0.059,1.003,-0.061,-0.610,-0.183
94584,-0.005,-0.060,1.005,-0.183,-0.671,-0.122
94608,-0.002,-0.059,1.003,-0.061,-0.549,-0.061
94632,-0.006,-0.060,1.000,-0.244,-0.427,-0.244
94656,-0.005,-0.059,1.000,-0.244,-0.610,-0.122
94680,-0.005,-0.060,1.002,0.122,-0.671,-0.061
94704,-0.005,-0.060,1.000,-0.244,-0.427,-0.061
94728,-0.003,-0.058,1.003,0.000,-0.610,-0.183
94752,-0.005,-0.059,1.001,-0.366,-0.610,-0.244
94776,-0.005,-0.061,1.002,0.000,-0.488,-0.061
94800,-0.006,-0.061,1.001,-0.122,-0.488,-0.122
94824,-0.005,-0.059,1.003,-0.122,-0.549,-0.122
94848,-0.006,-0.059,1.005,-0.244,-0.610,0.000
