theta_b,theta_b_dot,theta_w_dot,torque,torque_raw,delta_t
0.004888,-0.022371,-144.948547,0.036460,0.036460,0.003899
0.006014,-0.029827,-148.987350,0.055449,0.055449,0.004192
0.005141,-0.021305,-146.341629,0.009672,0.009672,0.003902
0.004363,-0.005326,-146.071732,-0.129657,-0.129657,0.003899
0.003616,-0.005326,-150.161270,-0.086868,-0.086868,0.003899
0.002005,0.008522,-144.915863,-0.151197,-0.151197,0.003900
0.000487,0.015979,-145.547638,-0.151482,-0.151482,0.003897
0.000544,0.021305,-148.124786,-0.215505,-0.215505,0.003898
0.000575,0.014914,-145.388947,-0.143076,-0.143076,0.003899
0.000606,0.014914,-149.839539,-0.145924,-0.145924,0.003897
0.001844,0.007457,-148.999130,-0.129899,-0.129899,0.003898
0.002982,-0.006392,-146.473480,-0.037046,-0.037046,0.003901
0.003918,-0.022371,-151.512253,0.091079,0.091079,0.003897
0.004817,-0.022371,-148.961716,0.041527,0.041527,0.003900
0.005663,-0.026632,-150.067261,0.040622,0.040622,0.003897
0.004815,-0.021305,-152.761353,0.028858,0.028858,0.003900
0.004063,-0.004261,-146.338425,-0.122020,-0.122020,0.003901
0.003342,-0.004261,-147.872269,-0.083236,-0.083236,0.003894
0.001482,0.009587,-148.757080,-0.134251,-0.134251,0.003897
-0.000281,0.015979,-146.735672,-0.105817,-0.105817,0.003902
0.000569,0.005326,-151.594315,-0.033516,-0.033516,0.003896
0.001353,-0.003196,-148.871475,0.021000,0.021000,0.003899
0.002106,-0.003196,-148.119034,-0.023355,-0.023355,0.003897
0.003266,-0.011718,-152.050110,0.007273,0.007273,0.003900
0.004367,-0.013848,-148.400970,-0.029997,-0.029997,0.004203
0.003436,-0.009587,-152.523773,-0.026763,-0.026763,0.003895
0.002541,-0.009587,-152.464386,0.026300,0.026300,0.003897
0.001715,-0.001065,-147.549316,-0.023802,-0.023802,0.003902
0.000988,0.006392,-151.143143,-0.069437,-0.069437,0.003896
0.000314,0.012783,-149.218170,-0.102435,-0.102435,0.003899
0.000791,0.012783,-149.973038,-0.130642,-0.130642,0.003897
0.001250,0.012783,-153.518768,-0.156654,-0.156654,0.003898
0.001646,0.001065,-149.038315,-0.043800,-0.043800,0.003901
0.002960,-0.014914,-152.410400,0.061777,0.061777,0.003896
0.004210,-0.018109,-153.358826,0.027937,0.027937,0.003897
0.005410,-0.018109,-150.909439,-0.040609,-0.040609,0.003899
0.005004,-0.017044,-156.008286,-0.030481,-0.030481,0.003901
0.004654,-0.006392,-151.784164,-0.130244,-0.130244,0.003895
0.003326,0.005326,-150.607635,-0.189806,-0.189806,0.003901
0.002050,0.005326,-153.895798,-0.117020,-0.117020,0.003897
0.000818,0.003196,-151.018906,-0.020486,-0.020486,0.003898
0.001687,-0.008522,-155.252701,0.062539,0.062539,0.003899
0.002498,-0.014914,-153.987976,0.090876,0.090876,0.003900
0.003339,-0.021305,-150.918564,0.115222,0.115222,0.003896
0.004146,-0.021305,-154.915619,0.067589,0.067589,0.003897
0.004933,-0.018109,-151.183655,-0.012564,-0.012564,0.003899
0.003154,-0.001065,-153.536560,-0.107010,-0.107010,0.003898
0.001506,0.013848,-154.727570,-0.182095,-0.182095,0.004200
-0.000081,0.013848,-149.432648,-0.090476,-0.090476,0.003895
-0.001039,0.022371,-153.227295,-0.135166,-0.135166,0.003898
-0.001947,0.025566,-152.122330,-0.118040,-0.118040,0.003896
-0.000855,0.019175,-152.591003,-0.108056,-0.108056,0.003901
0.000154,0.008522,-156.384720,-0.043841,-0.043841,0.003896
0.001122,0.008522,-151.899948,-0.097904,-0.097904,0.003903
0.002514,-0.008522,-155.325150,0.015432,0.015432,0.003901
0.003806,-0.020240,-156.061401,0.076745,0.076745,0.003896
0.003919,-0.018109,-154.100754,0.046197,0.046197,0.003898
0.004027,-0.018109,-158.836945,0.039191,0.039191,0.003897
0.004158,-0.010653,-153.274246,-0.051791,-0.051791,0.003898
0.002353,0.010653,-152.485458,-0.194311,-0.194311,0.003900
0.000669,0.023436,-154.814697,-0.244201,-0.244201,0.003896
-0.000949,0.023436,-152.126190,-0.150348,-0.150348,0.003903
-0.000586,0.020240,-156.901184,-0.135678,-0.135678,0.003897
-0.000282,0.008522,-154.765060,-0.017033,-0.017033,0.003895
0.001270,0.002131,-153.807007,-0.033929,-0.033929,0.003897
0.002741,-0.003196,-158.058228,-0.057825,-0.057825,0.003898
0.004153,-0.003196,-154.750061,-0.137182,-0.137182,0.003903
0.004228,-0.004261,-159.446594,-0.130646,-0.130646,0.003895
0.004280,-0.009587,-158.937424,-0.070728,-0.070728,0.003901
0.003812,-0.011718,-155.360321,-0.019692,-0.019692,0.003896
0.003360,-0.011718,-159.274033,0.004836,0.004836,0.004228
0.002933,-0.010653,-156.078995,0.018761,0.018761,0.003903
0.003319,-0.012783,-159.525986,0.019674,0.019674,0.003898
0.003661,-0.020240,-158.496155,0.086780,0.086780,0.003900
0.003990,-0.020240,-155.227783,0.067472,0.067472,0.003902
0.004079,-0.022371,-159.290970,0.085432,0.085432,0.003899
0.004192,-0.014914,-155.365677,-0.004764,-0.004764,0.003895
0.002567,-0.005326,-157.973831,-0.022778,-0.022778,0.003898
0.001098,0.019175,-158.769226,-0.217852,-0.217852,0.003899
-0.000311,0.019175,-153.492645,-0.136548,-0.136548,0.003899
-0.001465,0.030893,-157.462982,-0.206575,-0.206575,0.003899
-0.002577,0.029827,-155.577026,-0.128888,-0.128888,0.003899
-0.001404,0.023436,-157.292130,-0.123905,-0.123905,0.003897
-0.000277,0.023436,-159.770142,-0.187927,-0.187927,0.003901
0.000761,0.011718,-155.514038,-0.112376,-0.112376,0.003899
0.002182,0.000000,-160.306946,-0.061609,-0.061609,0.003896
0.003523,-0.006392,-159.037094,-0.063469,-0.063469,0.003900
0.004809,-0.006392,-160.279892,-0.137909,-0.137909,0.003896
0.004796,-0.011718,-164.000336,-0.075653,-0.075653,0.003898
0.004787,-0.010653,-158.305908,-0.085811,-0.085811,0.003903
0.004462,-0.008522,-161.732330,-0.093842,-0.093842,0.003898
0.004125,-0.014914,-160.626663,0.000055,0.000055,0.003898
0.003803,-0.014914,-161.997513,0.018147,0.018147,0.003896
0.004638,-0.025566,-163.767899,0.092698,0.092698,0.004204
0.005415,-0.034088,-159.014297,0.146339,0.146339,0.003896
0.005372,-0.035154,-163.114929,0.159028,0.159028,0.003897
0.005331,-0.035154,-160.085175,0.163063,0.163063,0.003902
0.005328,-0.025566,-161.312546,0.052253,0.052253,0.003899
0.003192,-0.006392,-162.882950,-0.044065,-0.044065,0.003898
0.001209,0.011718,-156.649429,-0.136849,-0.136849,0.003899
-0.000132,0.028762,-160.068817,-0.257505,-0.257505,0.003900
-0.001419,0.028762,-158.493225,-0.182148,-0.182148,0.003894
-0.002627,0.036219,-159.958054,-0.198777,-0.198777,0.003898
-0.001055,0.024501,-162.542313,-0.154347,-0.154347,0.003899
0.000403,0.010653,-158.276398,-0.078477,-0.078477,0.003899
0.001802,0.010653,-163.198303,-0.160605,-0.160605,0.003899
0.002930,0.000000,-161.568222,-0.101434,-0.101434,0.003900
0.003993,-0.005326,-163.546890,-0.102190,-0.102190,0.003897
0.003684,-0.007457,-166.342834,-0.059223,-0.059223,0.003903
0.003387,-0.007457,-160.908310,-0.041026,-0.041026,0.003897
0.003102,-0.007457,-164.880630,-0.026884,-0.026884,0.003898
0.003141,-0.008522,-162.697540,-0.015305,-0.015305,0.003899
0.003163,-0.012783,-164.947052,0.031346,0.031346,0.003901
0.003953,-0.024501,-165.816177,0.121022,0.121022,0.003896
0.004712,-0.024501,-161.642212,0.077803,0.077803,0.003899
0.005412,-0.031958,-165.860596,0.121225,0.121225,0.003896
0.004659,-0.025566,-161.759476,0.093057,0.093057,0.004200
0.004011,-0.007457,-165.275818,-0.078722,-0.078722,0.003892
0.003389,-0.007457,-163.899353,-0.041541,-0.041541,0.003899
0.001254,0.012783,-159.952316,-0.151192,-0.151192,0.003897
-0.000740,0.027697,-163.915604,-0.209033,-0.209033,0.003900
-0.000506,0.027697,-160.984375,-0.220830,-0.220830,0.003896
-0.000321,0.017044,-165.260468,-0.110679,-0.110679,0.003902
-0.000144,0.017044,-163.991791,-0.119096,-0.119096,0.003894
0.001505,0.004261,-162.719833,-0.067997,-0.067997,0.003899
0.003048,-0.006392,-167.058151,-0.035211,-0.035211,0.003899
0.003522,-0.013848,-163.963654,0.024703,0.024703,0.003899
0.003977,-0.013848,-169.425125,-0.002708,-0.002708,0.003900
0.004406,-0.015979,-165.862274,-0.000718,-0.000718,0.003899
0.003212,-0.007457,-164.081070,-0.031158,-0.031158,0.003896
0.002102,0.002131,-166.354340,-0.077866,-0.077866,0.003901
0.001036,0.002131,-163.770981,-0.015705,-0.015705,0.003897
0.000964,0.003196,-168.639526,-0.024812,-0.024812,0.003896
0.000851,-0.008522,-164.478333,0.117834,0.117834,0.003902
0.001952,-0.017044,-166.226578,0.150407,0.150407,0.003895
0.003010,-0.017044,-167.032806,0.090376,0.090376,0.003900
0.004025,-0.017044,-164.778503,0.032387,0.032387,0.003899
0.002792,-0.005326,-169.213623,-0.031880,-0.031880,0.003895
0.001685,0.014914,-162.521530,-0.198152,-0.198152,0.003901
0.000134,0.029827,-164.978546,-0.282566,-0.282566,0.004198
-0.001363,0.029827,-164.302216,-0.195556,-0.195556,0.003894
-0.002796,0.030893,-164.945328,-0.125702,-0.125702,0.003898
-0.001460,0.024501,-168.049850,-0.129029,-0.129029,0.003899
-0.000213,0.014914,-163.677612,-0.089628,-0.089628,0.003898
0.000984,0.014914,-168.661133,-0.160186,-0.160186,0.003896
0.002400,0.005326,-166.638443,-0.129720,-0.129720,0.003899
0.003732,-0.002131,-169.591110,-0.121661,-0.121661,0.003897
0.003404,-0.005326,-170.937164,-0.065045,-0.065045,0.003898
0.003101,-0.002131,-166.408615,-0.083698,-0.083698,0.003899
0.002811,-0.002131,-170.514145,-0.068869,-0.068869,0.003898
0.002815,-0.001065,-167.607864,-0.079625,-0.079625,0.003901
0.002803,-0.005326,-172.100143,-0.031354,-0.031354,0.003894
0.004143,-0.022371,-169.951614,0.088673,0.088673,0.003897
0.005428,-0.022371,-169.709000,0.013967,0.013967,0.003928
0.006614,-0.035154,-172.179565,0.092063,0.092063,0.003904
0.006539,-0.036219,-169.203827,0.109585,0.109585,0.003898
0.006515,-0.023436,-174.103699,-0.036586,-0.036586,0.003898
0.006492,-0.023436,-167.937927,-0.033235,-0.033235,0.003902
0.004090,-0.002131,-169.327637,-0.141731,-0.141731,0.003896
0.001829,0.009587,-169.205933,-0.145407,-0.145407,0.003898
0.002009,0.006392,-169.417984,-0.119244,-0.119244,0.003899
0.002139,-0.005326,-172.343353,0.007553,0.007553,0.003897
0.002262,-0.005326,-168.292145,0.001700,0.001700,0.004202
0.003843,-0.014914,-173.101486,0.018964,0.018964,0.003894
0.005345,-0.019175,-169.685989,-0.016562,-0.016562,0.003901
0.004433,-0.017044,-173.706192,0.010045,0.010045,0.003896
0.003557,-0.017044,-171.961441,0.061996,0.061996,0.003898
0.002760,-0.005326,-168.663879,-0.027096,-0.027096,0.003901
0.001393,0.004261,-171.254044,-0.059678,-0.059678,0.003895
0.000121,0.014914,-168.230560,-0.107475,-0.107475,0.003901
0.000614,0.014914,-173.189774,-0.137033,-0.137033,0.003895
0.001087,0.014914,-169.268326,-0.162190,-0.162190,0.003901
0.001494,0.002131,-171.795883,-0.040804,-0.040804,0.003896
0.002724,-0.010653,-172.636230,0.035896,0.035896,0.003898
0.003897,-0.012783,-172.322754,-0.006767,-0.006767,0.003896
0.005024,-0.012783,-176.124054,-0.071594,-0.071594,0.003900
0.004193,-0.006392,-169.854736,-0.095475,-0.095475,0.003901
0.003439,0.005326,-173.495728,-0.188890,-0.188890,0.003895
0.002990,0.007457,-171.213715,-0.186022,-0.186022,0.003896
0.002560,0.007457,-174.587784,-0.162224,-0.162224,0.003900
0.002083,-0.009587,-174.114304,0.061694,0.061694,0.003897
0.003594,-0.023436,-172.425735,0.133215,0.133215,0.003902
0.005033,-0.026632,-175.780960,0.086434,0.086434,0.003895
0.004490,-0.022371,-172.084229,0.070234,0.070234,0.003901
0.003969,-0.022371,-177.075516,0.098671,0.098671,0.003896
0.003547,-0.001065,-170.537521,-0.118997,-0.118997,0.004203
0.001118,0.017044,-171.911469,-0.189455,-0.189455,0.003895
-0.001166,0.029827,-171.106827,-0.204026,-0.204026,0.003899
-0.003359,0.029827,-171.974075,-0.078391,-0.078391,0.003898
-0.002755,0.027697,-174.458954,-0.088360,-0.088360,0.003903
-0.002218,0.015979,-170.604004,0.016011,0.016011,0.003898
-0.000595,0.006392,-175.594467,0.030960,0.030960,0.003894
0.000955,0.004261,-172.142105,-0.031647,-0.031647,0.003901
0.002443,0.004261,-176.659134,-0.118544,-0.118544,0.003897
0.001498,0.012783,-174.037506,-0.159958,-0.159958,0.003902
0.000634,0.024501,-172.368652,-0.245569,-0.245569,0.003896
0.000386,0.023436,-174.780090,-0.219836,-0.219836,0.003897
0.000149,0.023436,-173.012375,-0.205196,-0.205196,0.003897
-0.000119,0.012783,-177.673294,-0.068573,-0.068573,0.003900
0.001539,0.003196,-173.060394,-0.052163,-0.052163,0.003898
0.003095,-0.006392,-177.601196,-0.033682,-0.033682,0.003899
0.004589,-0.006392,-175.923935,-0.117633,-0.117633,0.003900
0.005187,-0.014914,-179.072021,-0.055133,-0.055133,0.003897
0.005762,-0.014914,-179.337280,-0.086844,-0.086844,0.003897
0.005008,-0.010653,-175.842560,-0.092221,-0.092221,0.003897
0.004277,-0.012783,-179.215469,-0.027240,-0.027240,0.003900
0.003574,-0.012783,-176.705795,0.014484,0.014484,0.003897
0.004123,-0.019175,-181.392410,0.055089,0.055089,0.003899
0.004598,-0.030893,-176.035004,0.163915,0.163915,0.004200
0.004888,-0.035154,-179.857971,0.193831,0.193831,0.003896
0.005166,-0.035154,-176.812210,0.179396,0.179396,0.003896
0.005466,-0.026632,-179.497330,0.063391,0.063391,0.003895
0.003205,-0.006392,-178.105133,-0.037345,-0.037345,0.003900
0.001118,0.015979,-174.166016,-0.174145,-0.174145,0.003895
-0.000885,0.015979,-177.073318,-0.060684,-0.060684,0.003899
-0.002076,0.031958,-174.614990,-0.174007,-0.174007,0.003899
-0.003228,0.029827,-179.620834,-0.084485,-0.084485,0.003896
-0.001418,0.011718,-175.136810,0.020919,0.020919,0.003902
0.000280,0.001065,-178.989777,0.043515,0.043515,0.003895
0.001910,0.001065,-177.278656,-0.048525,-0.048525,0.003899
0.002292,-0.001065,-179.246460,-0.046789,-0.046789,0.003898
0.002707,0.011718,-179.966644,-0.216152,-0.216152,0.003900
0.001255,0.024501,-175.893585,-0.278824,-0.278824,0.003901
-0.000138,0.024501,-179.502853,-0.200447,-0.200447,0.003898
-0.001488,0.021305,-176.903091,-0.084844,-0.084844,0.003894
-0.000352,0.008522,-182.001450,-0.004854,-0.004854,0.003898
0.000692,-0.004261,-177.448410,0.083653,0.083653,0.003902
0.001693,-0.004261,-180.882935,0.024254,0.024254,0.003895
0.003000,-0.011718,-179.025482,0.035951,0.035951,0.003896
0.004263,-0.009587,-180.867935,-0.061734,-0.061734,0.003898
0.002625,0.007457,-180.333282,-0.161995,-0.161995,0.003899
0.001132,0.026632,-177.248947,-0.295998,-0.295998,0.004233
-0.000309,0.026632,-180.089066,-0.214461,-0.214461,0.003894
-0.000566,0.026632,-178.143585,-0.198528,-0.198528,0.003899
-0.000857,0.014914,-182.855881,-0.048478,-0.048478,0.003898
0.000954,0.004261,-178.156479,-0.028650,-0.028650,0.003898
0.002693,0.004261,-182.969559,-0.130473,-0.130473,0.003897
0.004331,-0.004261,-180.574081,-0.125005,-0.125005,0.003898
0.004825,-0.007457,-185.106247,-0.117757,-0.117757,0.003898
0.005299,-0.007457,-183.176620,-0.143121,-0.143121,0.003901
0.004617,-0.002131,-181.841660,-0.165763,-0.165763,0.003895
0.003964,-0.002131,-183.426865,-0.128749,-0.128749,0.003898
0.003320,-0.006392,-182.975250,-0.042342,-0.042342,0.003900
0.004235,-0.017044,-186.193024,0.026858,0.026858,0.003899
0.005058,-0.031958,-182.066437,0.151652,0.151652,0.003898
0.005848,-0.031958,-186.512650,0.104592,0.104592,0.003899
0.006454,-0.042611,-182.600204,0.193530,0.193530,0.003895
0.007080,-0.030893,-187.597687,0.021820,0.021820,0.003899
0.004564,-0.005326,-181.651413,-0.124285,-0.124285,0.003899
0.002148,-0.005326,-182.768768,0.012032,0.012032,0.003896
-0.000111,0.010653,-181.459656,-0.040672,-0.040672,0.003899
-0.000739,0.013848,-183.280853,-0.041713,-0.041713,0.003897
-0.001354,0.010653,-183.498917,0.030943,0.030943,0.003899
0.000155,0.001065,-182.025116,0.054123,0.054123,0.003897
0.001604,0.001065,-184.340317,-0.029701,-0.029701,0.004206
0.002986,-0.001065,-182.272156,-0.083777,-0.083777,0.003895
0.001936,0.010653,-186.809723,-0.158469,-0.158469,0.003899
0.000988,0.026632,-180.793396,-0.285076,-0.285076,0.003894
0.000078,0.026632,-184.630386,-0.235267,-0.235267,0.003900
-0.000298,0.024501,-181.914261,-0.187710,-0.187710,0.003898
-0.000698,0.013848,-186.685135,-0.043849,-0.043849,0.003897
0.000818,0.003196,-183.334183,-0.007047,-0.007047,0.003899
0.002238,-0.006392,-185.757263,0.019776,0.019776,0.003899
0.003601,-0.006392,-185.351852,-0.057530,-0.057530,0.003900
0.004207,-0.008522,-186.882538,-0.068119,-0.068119,0.003898
0.004821,0.000000,-187.925247,-0.200307,-0.200307,0.003896
0.003587,0.009587,-184.163376,-0.238762,-0.238762,0.003901
0.002402,0.009587,-187.176331,-0.172259,-0.172259,0.003894
0.001245,0.004261,-185.371780,-0.043581,-0.043581,0.003903
0.002232,-0.005326,-189.752579,0.008766,0.008766,0.003894
0.003139,-0.015979,-185.074097,0.080406,0.080406,0.003901
0.004010,-0.015979,-189.693420,0.028459,0.028459,0.003898
0.005043,-0.026632,-185.958160,0.092939,0.092939,0.003897
0.006055,-0.021305,-190.911011,-0.027704,-0.027704,0.003900
0.003879,0.002131,-185.484726,-0.168930,-0.168930,0.003895
0.001865,0.022371,-186.609909,-0.287177,-0.287177,0.003898
-0.000069,0.022371,-185.289490,-0.175652,-0.175652,0.003897
-0.000193,0.021305,-188.638550,-0.156849,-0.156849,0.004200
-0.000379,0.005326,-187.275681,0.038110,0.038110,0.003897
0.001446,-0.007457,-187.521439,0.079091,0.079091,0.003896
0.003197,-0.007457,-188.589172,-0.021420,-0.021420,0.003900
0.004871,-0.009587,-188.121704,-0.092720,-0.092720,0.003899
0.003656,0.009587,-190.719635,-0.242686,-0.242686,0.003897
0.002547,0.024501,-185.692307,-0.348611,-0.348611,0.003900
0.001481,0.024501,-189.287857,-0.289470,-0.289470,0.003895
0.001099,0.021305,-186.898071,-0.229424,-0.229424,0.003902
0.000667,0.004261,-191.766586,-0.010501,-0.010501,0.003898
0.002317,-0.006392,-186.983170,0.018707,0.018707,0.003897
0.003868,-0.014914,-191.683060,0.025193,0.025193,0.003900
0.005357,-0.014914,-188.328857,-0.058436,-0.058436,0.003897
0.005171,-0.010653,-193.530563,-0.097912,-0.097912,0.003898
0.005049,0.004261,-188.819931,-0.259468,-0.259468,0.003902
0.003620,0.012783,-190.298859,-0.276902,-0.276902,0.003898
0.002249,0.012783,-189.177979,-0.197516,-0.197516,0.003896
0.000892,0.002131,-192.183502,0.001896,0.001896,0.003898
0.002248,-0.010653,-190.872589,0.071611,0.071611,0.003898
0.003521,-0.018109,-190.819031,0.083302,0.083302,0.003903
0.004744,-0.018109,-191.441727,0.013059,0.013059,0.003896
0.004864,-0.017044,-191.340622,-0.005828,-0.005828,0.003899
0.005060,0.004261,-192.218109,-0.261027,-0.261027,0.003898
0.003142,0.021305,-188.482544,-0.345582,-0.345582,0.004228
0.001301,0.023436,-190.849243,-0.265779,-0.265779,0.003904
-0.000466,0.023436,-189.767715,-0.163304,-0.163304,0.003897
0.000390,0.019175,-193.246063,-0.164120,-0.164120,0.003895
0.001163,0.006392,-189.433304,-0.060794,-0.060794,0.003901
0.002619,0.000000,-194.247803,-0.072769,-0.072769,0.003900
0.004015,0.000000,-191.720428,-0.151038,-0.151038,0.003899
0.005353,-0.001065,-197.570419,-0.216682,-0.216682,0.003895
0.004923,-0.001065,-191.570663,-0.189635,-0.189635,0.003900
0.004519,0.001065,-195.230240,-0.193281,-0.193281,0.003897
0.004531,-0.007457,-192.482773,-0.094901,-0.094901,0.003898
0.004543,-0.007457,-197.600372,-0.096682,-0.096682,0.003899
0.004506,-0.020240,-193.115784,0.053880,0.053880,0.003898
0.006033,-0.036219,-197.485153,0.147264,0.147264,0.003902
0.007467,-0.044741,-194.327103,0.164239,0.164239,0.003897
0.008844,-0.044741,-198.961517,0.083860,0.083860,0.003897
0.007255,-0.025566,-193.471832,-0.042526,-0.042526,0.003902
0.005830,0.001065,-194.384842,-0.267807,-0.267807,0.003893
0.003843,0.014914,-192.545670,-0.311781,-0.311781,0.003903
0.001934,0.014914,-196.093155,-0.202905,-0.202905,0.003895
0.000054,0.002131,-193.921570,0.052885,0.052885,0.003900
0.001862,-0.017044,-195.518951,0.167637,0.167637,0.003897
0.003582,-0.021305,-194.363770,0.118273,0.118273,0.003900
0.002906,-0.001065,-197.237228,-0.075085,-0.075085,0.004228
0.002258,-0.001065,-194.630127,-0.036651,-0.036651,0.003903
0.001743,0.027697,-193.466187,-0.337418,-0.337418,0.003902
0.000177,0.037284,-193.739929,-0.357697,-0.357697,0.003897
-0.001382,0.022371,-195.266113,-0.097286,-0.097286,0.003897
-0.002879,0.022371,-195.556427,-0.010684,-0.010684,0.003900
-0.001063,0.001065,-194.783829,0.129009,0.129009,0.003900
0.000661,-0.004261,-196.561279,0.090654,0.090654,0.003902
0.001041,0.006392,-196.161148,-0.052376,-0.052376,0.003898
0.001485,0.027697,-197.757492,-0.321955,-0.321955,0.003895
0.001911,0.027697,-193.323837,-0.345788,-0.345788,0.003895
0.000098,0.045806,-196.048569,-0.450792,-0.450792,0.003902
-0.001686,0.034088,-194.917419,-0.213027,-0.213027,0.003899
-0.000034,0.009587,-198.246780,-0.027921,-0.027921,0.003899
0.001553,0.009587,-194.776962,-0.117685,-0.117685,0.003898
0.003044,0.001065,-199.014862,-0.107195,-0.107195,0.003901
0.003944,0.002131,-197.135742,-0.169365,-0.169365,0.003897
0.004844,0.011718,-202.081024,-0.331599,-0.331599,0.003900
0.005708,0.011718,-196.436401,-0.379207,-0.379207,0.003897
0.005047,0.020240,-199.979095,-0.441103,-0.441103,0.003899
